text,heading,href,date,article_index,tag
"Etter 82 minutter utlignet Wales’ store stjerne og kaptein, Gareth Bale, på straffe. Straffen var av den meget sikre sorten. Skuddet var hardt og velplassert, ikke langt unna det høyre krysset. Keeper gikk rett vei, men ballen gikk inn. ",Sønnen til Liberias president scoret for USA - men Bale reddet Wales,https://vg.no/sport/fotball/i/y65Bne/soennen-til-george-weah-scoret-i-fotball-vm-gareth-bale-utlignet-for-wales,2022-11-22,1436.0,p
"I motsetning til sønnen har pappa George Weah aldri spilt i fotball-VM, for Liberia har aldri klart å kvalifisere seg. ",Sønnen til Liberias president scoret for USA - men Bale reddet Wales,https://vg.no/sport/fotball/i/y65Bne/soennen-til-george-weah-scoret-i-fotball-vm-gareth-bale-utlignet-for-wales,2022-11-22,1436.0,p
"Sønnen Tim spiller til daglig i den franske Ligue 1-klubben Lille. Klubben er nummer 7 i den franske toppserien etter 16 kamper, 15 poeng bak serieleder PSG.",Sønnen til Liberias president scoret for USA - men Bale reddet Wales,https://vg.no/sport/fotball/i/y65Bne/soennen-til-george-weah-scoret-i-fotball-vm-gareth-bale-utlignet-for-wales,2022-11-22,1436.0,p
"Faren ble valgt til president samme år som sønnen debuterte på det amerikanske landslaget, i 2018. ",Sønnen til Liberias president scoret for USA - men Bale reddet Wales,https://vg.no/sport/fotball/i/y65Bne/soennen-til-george-weah-scoret-i-fotball-vm-gareth-bale-utlignet-for-wales,2022-11-22,1436.0,p
Nederland reddet av to sene scoringer - drømmestart på VM,Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,h1
(Senegal – Nederland 0–2) Han så laget sitt stange og slite mot et oppofrende Senegal. Men til slutt kunne kaptein Virgil van Dijk (31) juble etter at Nederland sikret en perfekt start på årets VM.,Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
"For etter å ha vært lite villige til å by opp til fotballfest og produsert så godt som ingenting i løpet av 84 minutter, satte «Oranje» inn en liten sluttspurt mot Senegal. ",Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
Scoringer av PSV Eindhoven-spiller Cody Gakpo og Davy Klaassen - som til daglig tjener til livets opphold i Ajax – sørget for en oppskriftsmessig seier for landslagssjef Louis van Gaals stjernegalleri. ,Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
Spillerbørs Senegal-Nederland:,Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,h3
Senegal (4-3-3):Edouard Mendy 4Youssouf Sabaly 5Kalidou Koulibaly 5Pape Abou Cissé 4Abdou Diallo 6Cheikhou Kouyaté 5Idrissa Gueye 5Nampalys Mendy 3Krépin Diatta 4Boulaye Dia 4Ismaila Sarr 6Nederland (3-4-1-2):Andries Noppert 7 BBMatthijs de Ligt 4Virgil van Dijk 5Nathan Aké 6Denzel Dumfries 6Steven Berghuis 4Frenkie de Jong 5Daley Blind 5Cody Gakpo 6Vincent Janssen 3Steven Bergwijn 4,Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
– Småforbanna,Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,h2
Men det så lenge ut til å ende 0–0 mellom de to lagene som anses for å være de sterkeste i VMs gruppe A.,Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
Noe de aller fleste aktørene virket godt fornøyd med. Blant dem Nederlands landslagssjef Louis van Gaal. ,Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
Bare én gang fanget TV-bildene den tidligere Manchester United-manageren frustert. Han tente ordentlig til på det som var kampens aller første sjanse. ,Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
"– Jeg tror han var småforbanna, sier NRK-ekspert Åge Hareide om sjansen som kunne gitt kampen et annet liv fra starten av.",Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
"Han snakket om det som skjedde etter bare fire minutter, da Nederland rullet opp et godt angrep.",Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
"Et Cody Gakpo-innlegg fant nesten veien til Steven Bergwijn, men Ajax-spissen nådde akkurat ikke ballen og drømmestarten uteble.",Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
"– Litt større presisjon i den siste pasningen, så hadde de ledet. Jeg tror han var irritert for det, sier Hareide om trener van Gaal.",Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
"Det som så ut som en lovende start på en fartsfull kamp, ble aldri det.",Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
Den neste drøye timen hadde Barcelona-eiendom Frenkie De Jong og Virgil van Dijk hver sin halvsjanse. Det samme hadde Senegal-spiss Boulaye Dia i andre enden av banen. ,Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
Publikum måtte vente helt til de siste drøye fem minuttene av kampen før det tok litt av. ,Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
Et lite øyeblikks genialitet av Frenkie De Jong må ta ansvaret for det. I det 84. minutt så han et løp inn i Senegals 16-meter trolig få andre så. ,Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
Men De Jongs innlegg traff Cody Gakpo – i mylderet av Senegal-forsvarere og en utrusende keeper Edouard Mendy.,Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
Gakpo takket og bukket før han ekspederte ballen i mål med et kontant hodestøt. ,Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
På overtid pyntet Day Klaassen på resultatet da han bredsidet inn en keeperretur. ,Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
"Dermed tok Nederland tre poeng på en ellers middels dag og deler gruppeledelse med Ecuador, som slo vertsnasjon Qatar søndag. ",Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
PS: Et stort tap for Senegal var at Nottingham Forest-spiller Cheikhou Kouyaté ble båret av banen med skade.,Nederland reddet av to sene scoringer - drømmestart på VM,https://vg.no/sport/fotball/i/5Bp76O/nederland-reddet-droemmestart-paa-vm-etter-to-sene-scoringer,2022-11-22,1437.0,p
Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,h1
Mandag ble det kjent at flere nasjoner må droppe å bruke regnbuefargede «OneLove»-kapteinsbind. Blant dem England og Nederland. Nå kommenterer de profilerte kapteinene saken for første gang.,Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
"– Vi er skuffet. Vi ville bruke det og den avgjørelsen ble tatt ut av mine hender, sier Kane etter storseieren over Iran mandag, ifølge Sky Sports.",Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
England-kapteinen og Tottenham-spissen fortsetter:,Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
– Dere har sett at vi de siste fem årene har tatt standpunkt som lag. Og det skal vi fortsette med så mye vi kan. Men av og til er ikke disse avgjørelsene opp til oss. ,Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
Nederland-kaptein Virgil van Dijk kommenterte ifølge nyhetsbyrået DPA også saken etter lagets seier over Senegal mandag kveld:,Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
"– Det er helt latterlig å true med sanksjoner på grunn av et kapteinsbind. Jeg forstår det ikke, sa Liverpool-stjernen.",Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
Trusler om gult kort,Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,h2
"En rekke nasjoner, blant dem England, hadde planlagt å støtte LHBT+-rettigheter ved å bære et regnbuefarget kapteinsbind, omtalt som «OneLove». ",Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
Men mandag morgen tok saken en ny vending.,Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
"Markeringen er nemlig i konflikt med Det internasjonale fotballforbundets (FIFA) eget reglement, som innebærer at spillerne har risikert å bli straffet med gule kort. Truslene fikk landslagssjef Ståle Solbakken til å slakte FIFA.",Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
"– Vi ville åpenbart bruke det (opprinnelige kapteinsbindet). Jeg synes det er dumt at vi ikke kunne det. Harry ville det det selv. Alle ville det. Men av og til i livet og i fotball, er enkelte ting utenfor din egen kontroll og det er ikke mye du kan få gjort med det, sier England-profil og Manchester City-stjerne Jack Grealish. ",Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
– Straffen er ute av proporsjoner,Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,h2
"Mandag ettermiddag ble det også kjent at Belgia ikke får lov til å benytte seg av regnbuedrakten sin, ifølge direktøren i det belgiske fotballforbundet. ",Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
"– Vi har ikke noe valg, for straffen er ute av proporsjoner. Vi kan ikke risikere at Eden får et gult kort før kampen starter. Vi var forberedt på dyre bøter - og det sa vi også i våre samtaler med Fifa - men vi fant ingen løsning i fellesskap. Det betyr at vi ikke kan gå videre med det, slår Bossaert fast.",Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
Det sier han til den belgiske avisen Niewuwsblad.,Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
Ifølge Bossaerts får de heller ikke bruke treningsdrakten på bildet under:,Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
"Regnebuefargene er på drakten, samt ordet «kjærlighet». Drakten er laget i samarbeid med Adidas og den belgiske musikkfestivalen Tomorrowland. Kevin De Bruyne og co. har brukt den tidligere i oppkjøringen til VM.",Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
"– Det er trist, men Det internasjonale fotballforbundet (Fifa) gir oss ikke noe valg, hevder Peter Bossaert, direktør i Det belgiske fotballforbundet.",Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
Ifølge fotballtoppen er det ordet «kjærlighet» som må fjernes. Det står på innsiden av trøyene.,Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
Belgia-kaptein Eden Hazard kommer heller ikke til å benytte seg av det mye omtalte «OneLove»-kapteinsbindet. ,Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
"Nederland-spilleren Marten de Roon har i etterkant av mandagens 2–0-seier mot Senegal lagt ut et bilde på Twitter. Der har han har retusjert «OneLove»-armbånd på de nederlandske spillerne, med følgende tekst: «One love for this victory! What a start.»",Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
Tidligere mandag la Det belgiske fotballforbundet ut en pressemelding på sine hjemmesider angående kapteinsbind-nekten.,Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
"«Både spillerne og støtteapparatet er svært skuffet, men de har bestemt at de ikke skal benytte seg av «OneLove»-kapteinsbindet på grunn av den sportslige risikoen. De er veldig opptatt av inkludering og kommer til å vise sin støtte på andre måter», heter det i meldingen.",Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
Belgia spiller sin første VM-kamp mot Canada onsdag klokken 20.00.,Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
De iranske spillerne protesterte før kampen mot Iran. Se hvorfor her.,Nederland-kaptein van Dijk freser etter FIFA-trusler: − Helt latterlig,https://vg.no/sport/fotball/i/y65B5A/belgia-nektes-aa-bruke-regnbuedrakter,2022-11-22,1438.0,p
Grealish med rørende gest – dediserte feiring til supporter (11),Grealish med rørende gest – dediserte feiring til supporter (11),https://vg.no/sport/fotball/i/zEOK1b/england-kopierte-vm-aapningen-fra-2018-tangerte-rekorden-fra-fire-aar-siden,2022-11-22,1439.0,h1
DOHA (VG) (England – Iran 6–2) Engelskmennenes 56 år lange jakt på VM-trofeet fortsatte i samme spor som for fire år siden: Med storseier i åpningskampen.,Grealish med rørende gest – dediserte feiring til supporter (11),https://vg.no/sport/fotball/i/zEOK1b/england-kopierte-vm-aapningen-fra-2018-tangerte-rekorden-fra-fire-aar-siden,2022-11-22,1439.0,p
"Der Panama ble beseiret 6–1 i 2018, var Iran kun ti tilleggsminutter og en VAR-straffe unna å måtte tåle samme sifre på Khalifa International Stadium. ",Grealish med rørende gest – dediserte feiring til supporter (11),https://vg.no/sport/fotball/i/zEOK1b/england-kopierte-vm-aapningen-fra-2018-tangerte-rekorden-fra-fire-aar-siden,2022-11-22,1439.0,p
"– Jeg har akkurat spilt min første VM-kamp, så jeg tenker ikke på så mye annet. Opplevelsen jeg akkurat hadde er noe jeg har drømt om siden jeg var et barn, sier Mason Mount til til pressen etter kampen og fortsetter:",Grealish med rørende gest – dediserte feiring til supporter (11),https://vg.no/sport/fotball/i/zEOK1b/england-kopierte-vm-aapningen-fra-2018-tangerte-rekorden-fra-fire-aar-siden,2022-11-22,1439.0,p
"– Måten vi har trent på de siste dagene, fokuset vi har hatt, og glødene for å prestere i dag var topp klasse.",Grealish med rørende gest – dediserte feiring til supporter (11),https://vg.no/sport/fotball/i/zEOK1b/england-kopierte-vm-aapningen-fra-2018-tangerte-rekorden-fra-fire-aar-siden,2022-11-22,1439.0,p
Se høydepunktene fra kampen her:,Grealish med rørende gest – dediserte feiring til supporter (11),https://vg.no/sport/fotball/i/zEOK1b/england-kopierte-vm-aapningen-fra-2018-tangerte-rekorden-fra-fire-aar-siden,2022-11-22,1439.0,p
Rørende gest,Grealish med rørende gest – dediserte feiring til supporter (11),https://vg.no/sport/fotball/i/zEOK1b/england-kopierte-vm-aapningen-fra-2018-tangerte-rekorden-fra-fire-aar-siden,2022-11-22,1439.0,h2
